Date,SSO,UPRO,SPXL,SH,SDS,SPXS,QLD,TQQQ,PSQ,QID,SQQQ,MVV,MYY,MZZ,UWM,TNA,RWM,TWM,TZA,URE,REK,UPW,SDP,EFO,EFZ,EFU,EET,EUM,EEV,UST,TYD,TBX,PST,TYO,UBT,TMF,TBF,TBT,TMV,UGL,GLL,UVXY,TLT
2008-10-30,3.57414,1.78729,3.52475,141.69422,5921.98597,77700.51651,1.06191,0.26066,271.24950,16682.21167,2321295.43902,4.73736,280.01300,4267.92948,5.64275,10.52495,266.43010,4779.45268,570920.83319,19.35417,261.39876,9.34847,784.39712,18.28814,89.17233,436.42994,42.45280,88.42877,1950.74926,28.11341,15.00118,47.26922,59.94097,83.91948,16.43550,7.69858,51.46032,217.89617,4510.49218,23.07235,594.28009,2634477776895.74365,64.20176
2008-10-31,3.68377,1.86952,3.68686,139.51426,5739.92261,74116.76697,1.06508,0.26184,270.82690,16630.63492,2310594.69696,4.87849,275.82428,4140.36656,6.15156,11.94822,254.39600,4347.68296,493580.01432,21.79017,244.92873,9.14082,801.73033,18.52638,88.58500,430.68840,41.72208,89.18189,1984.04154,27.99750,14.90853,47.36381,60.18277,84.42130,16.00869,7.39856,52.12584,223.54008,4685.56859,22.20059,616.61772,2427242421028.90479,63.36897
2008-11-03,3.66499,1.85523,3.65860,139.86314,5768.77907,74675.13604,1.06049,0.26014,271.39397,16700.67559,2325255.15686,4.91506,274.77317,4108.93037,6.16727,11.99368,254.05019,4335.84885,491585.06568,20.20170,253.83789,9.12486,803.03934,18.67468,88.22404,427.18586,40.96495,89.98317,2019.75798,28.08598,14.97933,47.28615,59.98728,84.00391,16.09481,7.45812,51.98299,222.32287,4647.12251,22.04899,620.70784,2033015883531.56299,63.54024
2008-11-04,3.96411,2.08234,4.10642,134.14908,5297.56531,65525.00380,1.12053,0.28224,263.69434,15753.45468,2127495.20132,5.08626,269.97072,3965.41856,6.30905,12.40694,251.10913,4235.44520,474530.09458,22.44766,239.70855,9.57279,763.52747,21.23564,82.16835,368.54908,48.44028,81.76506,1650.89700,28.75743,15.51662,46.71808,58.54786,80.97434,16.69854,7.87761,51.00538,213.96877,4385.01469,24.76337,544.17331,1681008556480.14795,64.73278
2008-11-05,3.55075,1.75663,3.46403,141.13702,5849.61207,75766.83097,1.00360,0.23806,277.43634,17395.76118,2460242.70835,4.63325,281.97606,4318.20996,5.64817,10.45712,264.24062,4678.40811,548992.50632,18.11069,262.84696,8.82937,822.73587,18.92493,86.63290,408.60489,36.10720,92.16665,2070.98221,29.06099,15.76243,46.46872,57.92469,79.67572,17.09414,8.15741,50.39861,208.88557,4228.58965,23.00238,582.76448,2030259278466.87036,65.50041
2008-11-06,3.19551,1.49301,2.94411,148.19044,6434.44066,87128.72250,0.91382,0.20612,289.82856,18950.20608,2790072.91371,4.15088,296.63683,4767.36801,5.20996,9.23987,274.46940,5040.59601,612767.03005,16.47022,274.73167,8.06509,893.85979,16.47948,92.22393,461.35205,32.46429,96.80788,2279.62618,28.88406,15.61862,46.60740,58.27223,80.38708,16.84684,7.98023,50.76059,211.89372,4319.77468,22.63355,591.99488,2525339573413.63184,65.02747
2008-11-07,3.38201,1.62371,3.20179,143.85931,6058.48178,79491.72782,0.95145,0.21885,283.84466,18168.12217,2617426.18731,4.50218,284.06611,4363.44013,5.42612,9.81464,268.75375,4830.63759,574505.90536,18.41962,258.45336,8.80863,811.35364,18.34048,87.01012,409.19480,37.73299,88.94393,1909.33693,28.67517,15.44931,46.77326,58.68870,81.24305,16.62622,7.82332,51.09050,214.65532,4404.05810,22.80675,587.35103,2057060402068.95972,64.60258
2008-11-10,3.29706,1.56253,3.08109,145.65971,6210.26831,82478.37530,0.92577,0.20999,287.65839,18656.72507,2723082.53382,4.17682,294.31360,4678.37216,5.17500,9.13303,274.95158,5053.41265,614270.66913,15.26035,280.59953,8.45796,843.56455,17.78919,88.31185,421.44440,38.43510,88.10885,1873.54128,28.73232,15.49560,46.72403,58.56685,80.98412,16.78803,7.93736,50.83947,212.55316,4339.19302,23.48389,569.80031,2256306917784.03662,64.91786
2008-11-11,3.15159,1.45911,2.87711,148.86674,6483.88069,87928.42693,0.88540,0.19626,293.91347,19468.50019,2900880.94430,3.87064,305.08375,5020.89822,4.95078,8.53919,280.88660,5271.54703,654068.37564,14.87129,284.15646,8.35811,853.43144,16.61593,91.21802,449.18828,33.64190,93.59531,2106.92554,28.94497,15.66773,46.54850,58.12851,80.06904,16.88681,8.00725,50.68751,211.28962,4300.33299,22.50485,593.44666,2323158197738.52490,65.10976
2008-11-12,2.82699,1.23368,2.43255,156.52705,7151.30631,101504.09039,0.80357,0.16905,307.47883,21265.97996,3302701.04713,3.52509,318.68471,5468.69380,4.37336,7.04503,297.24569,5885.54422,768366.46407,12.67885,305.08356,7.87572,902.59928,14.82699,96.12253,497.49668,28.64835,100.53395,2419.37549,29.30128,15.95713,46.25955,57.40839,78.57521,17.10316,8.16096,50.36059,208.57070,4217.15525,21.22184,627.16877,2591886961692.51318,65.52785
2008-11-13,3.21889,1.49022,2.93833,145.67104,6159.49300,80386.72849,0.90148,0.19995,288.72907,18672.82910,2698692.48093,4.17771,289.16680,4455.75926,5.09305,8.78385,272.76551,4916.06908,578546.61072,15.48553,271.29521,9.01449,771.99605,17.35100,87.93478,412.74879,36.58155,86.60600,1749.08300,28.87500,15.60901,46.59361,58.23905,80.27479,16.28333,7.57400,51.56539,218.55668,4519.85118,22.52324,588.59196,2186195663896.92285,63.95834
2008-11-14,2.95135,1.30442,2.57194,151.71886,6671.07336,90400.81389,0.81383,0.17079,302.75042,20486.78427,3092004.06797,3.54375,311.09106,5131.52892,4.33466,6.82161,293.05341,5647.33171,707656.87705,12.43156,298.02842,8.43297,821.71591,15.35696,92.98189,460.13426,29.55465,94.91689,2084.82330,29.44514,16.07140,46.13114,57.08449,77.88175,16.92845,8.02394,50.54164,209.88537,4250.68198,23.23888,569.78050,2526314542368.75830,65.22626
2008-11-17,2.79903,1.20343,2.37277,155.62798,7014.97710,97390.34305,0.77952,0.15999,309.11590,21348.64903,3287198.41025,3.54276,311.11720,5132.51110,4.26034,6.64595,295.54417,5743.27915,725718.50015,12.23566,300.35691,8.50679,814.43882,14.79665,94.67219,476.86891,28.56848,96.49283,2154.10965,29.69298,16.27440,45.93463,56.59962,76.88368,17.07734,8.12963,50.31721,208.02783,4194.08121,22.82427,579.84106,2671220633129.04980,65.51414
2008-11-18,2.85503,1.23954,2.44392,154.06531,6874.24137,94458.54391,0.77782,0.15947,309.43580,21393.21670,3297572.83810,3.67746,305.18612,4936.93880,4.21867,6.54826,296.96772,5798.55381,736222.90140,11.25144,312.41733,8.46411,818.44151,14.84671,94.50605,475.20041,27.72985,97.90140,2217.05674,30.15245,16.65224,45.57689,55.71947,75.08457,17.51627,8.44288,49.66847,202.66982,4031.87580,22.73388,582.03101,2565332829092.41260,66.35712
2008-11-19,2.50622,1.01237,1.99599,163.47072,7713.69900,111759.97533,0.69653,0.13447,325.58846,23627.06722,3814146.02338,3.01047,332.84591,5831.94675,3.53078,4.94644,321.15746,6743.15238,916149.73682,8.53798,350.06894,7.91834,871.13185,12.85965,100.82434,538.74554,22.93685,106.35452,2599.97097,30.80123,17.18977,45.08425,54.51633,72.64705,18.41302,9.09105,48.39498,192.28311,3721.76559,22.57470,585.99949,2924277739818.58984,68.05678
2008-11-20,2.16980,0.80853,1.59405,174.43707,8748.75894,134253.28612,0.62906,0.11493,341.34228,25913.81044,4367959.08087,2.53371,359.18601,6755.08922,3.04739,3.93047,343.12062,7665.35569,1104123.62380,7.04677,380.61915,7.00974,971.00967,11.44371,106.36933,598.00732,19.64692,113.97417,2972.57245,32.03991,18.22676,44.17572,52.32026,68.25182,20.31488,10.49933,45.89395,172.41379,3144.73135,23.31574,566.66113,3293987905125.58789,71.57275
2008-11-21,2.44509,0.96239,1.89736,163.36686,7638.43111,108693.74186,0.68366,0.12989,326.51604,23662.94122,3798949.74427,2.75301,343.62646,6169.94719,3.38096,4.57569,324.32016,6825.21864,922640.60109,8.21062,349.16668,8.10975,818.54952,13.06977,98.80669,512.97512,25.30504,97.55462,2116.14897,31.45051,17.72385,44.58029,53.27952,70.12351,19.72659,10.04299,46.55705,177.39993,3281.00877,26.74140,483.30896,2770842083839.46680,70.53785
2008-11-24,2.76151,1.14919,2.26562,152.79204,6649.63272,87586.42056,0.76718,0.15370,306.55913,20770.54392,3102488.33897,3.20301,315.52848,5161.00990,3.85661,5.54111,301.48781,5864.09132,727782.00905,10.58430,298.67695,8.48826,780.27771,14.63277,92.89375,451.57938,28.37997,91.62106,1858.76405,30.85977,17.22449,44.99735,54.27724,72.08766,19.10860,9.57079,47.28502,182.95128,3434.86844,28.13558,458.03193,2295917260790.10742,69.43442
2008-11-25,2.79835,1.17218,2.31090,151.76889,6560.65347,85827.15041,0.76007,0.15156,307.96552,20961.31990,3145295.91304,3.27209,312.11309,5049.35630,3.98403,5.81553,296.48910,5669.53349,691587.38664,11.15764,290.57152,8.61369,768.68100,15.16544,91.19823,435.09594,27.30215,93.35470,1929.14030,31.91796,18.11046,44.22414,52.41282,68.36767,20.23196,10.41451,45.89372,172.18906,3131.62778,28.10453,458.46088,2077832011085.82471,71.47678
2008-11-26,2.99808,1.29766,2.55824,146.34841,6092.11304,76631.76707,0.82370,0.17059,295.06192,19205.03239,2750061.22562,3.69120,292.11017,4402.22897,4.46129,6.86032,278.71139,4989.54848,567191.66038,12.17578,277.29768,8.79973,752.00975,15.49465,90.20341,425.60575,31.46963,86.22310,1634.43633,32.30521,18.44010,43.95401,51.77353,67.11153,20.28553,10.45561,45.83146,171.72597,3118.85811,27.76080,463.98943,1757473948048.39404,71.57275
2008-11-28,3.05589,1.33519,2.63217,144.93292,5974.35468,74408.86645,0.81073,0.16656,297.37084,19505.83636,2814731.57291,3.77798,288.66315,4298.40944,4.55049,7.06585,275.90697,4889.06441,550077.77967,11.96537,279.67772,9.13102,723.62981,15.47852,90.24541,426.00439,30.25707,87.87806,1697.21317,32.43403,18.55044,43.86451,51.56371,66.69836,20.78596,10.84226,45.26459,167.48221,3003.11143,27.70934,464.76944,1762648685511.75610,72.45693
2008-12-01,2.51029,0.97760,1.92718,157.86669,7040.74012,94330.17674,0.68874,0.12897,319.73155,22439.54806,3449803.75887,3.00270,318.26834,5180.17088,3.52746,4.68281,306.90365,5987.51324,735480.02458,7.03233,337.31398,7.91458,819.96667,12.94755,97.61870,495.61798,24.42767,96.33717,2023.99488,33.31053,19.30245,43.26995,50.16689,63.98300,22.37719,12.08699,43.53051,154.65381,2657.94376,24.49057,518.67787,2383281887285.46729,75.23168
2008-12-02,2.71103,1.09486,2.15830,151.54934,6477.35724,83006.92792,0.73473,0.14189,309.04117,20939.31383,3103918.67392,3.26780,304.20350,4722.42980,3.89829,5.42111,290.75061,5357.16379,619362.68949,8.96916,290.84226,8.21368,788.90215,14.35207,92.31830,441.80053,27.51185,90.24835,1768.19541,33.65849,19.60497,43.04199,49.63939,62.96894,22.54822,12.22528,43.36256,153.46453,2627.17218,25.32959,500.81707,2078306748655.38892,75.52052
2008-12-03,2.85392,1.18141,2.32888,147.54974,6135.59869,76436.68230,0.77639,0.15396,300.26101,19749.89372,2839527.45169,3.39431,298.29812,4539.19290,4.13428,5.91321,281.92844,5032.01684,562999.28430,9.78384,277.61413,8.55224,756.30306,14.73463,91.08194,429.97221,27.95928,89.50716,1739.20008,33.76246,19.69592,42.97327,49.48219,62.66515,22.67478,12.32794,43.23899,152.59467,2604.73002,24.82000,510.79999,1952129669408.21338,75.73363
2008-12-04,2.68668,1.07757,2.12413,151.86546,6494.68867,83146.42758,0.73240,0.14087,308.74803,20866.86765,3080495.66560,3.20887,306.42724,4786.73076,3.86010,5.32480,291.25359,5364.88758,618886.84222,9.46061,282.17865,7.81336,821.55687,13.82662,93.88163,456.41312,25.56800,93.32671,1887.69275,34.18342,20.06445,42.70273,48.86076,61.48020,23.56782,13.05601,42.38524,146.57438,2450.48797,24.27000,520.00000,2079511219539.03027,77.22594
2008-12-05,2.88277,1.19553,2.35663,146.31546,6020.18164,74033.88372,0.79189,0.15804,296.18926,19169.87625,2704806.81418,3.47294,293.79759,4392.31206,4.21737,6.06392,277.74928,4867.39501,532828.43608,11.28524,254.94448,8.16681,784.29176,14.17414,92.69440,444.87915,28.59440,87.79442,1663.96214,33.46033,19.42802,43.15155,49.88958,63.41775,22.80336,12.42056,43.07022,151.31780,2569.35510,23.78000,526.59998,1883361055979.86035,75.97431
2008-12-08,3.10497,1.33376,2.62906,140.66859,5555.68120,65465.12921,0.85423,0.17670,284.50905,17658.49177,2385010.17773,3.80573,279.70056,3970.95320,4.59043,6.86837,265.44012,4435.97878,462011.50564,13.40971,230.92683,8.29906,771.49527,15.52075,88.28390,402.55292,32.24647,82.17951,1451.18538,33.20712,19.20770,43.31196,50.26228,64.12398,22.70381,12.33901,43.16176,151.96709,2585.80154,24.65000,503.20001,1802523129762.87500,75.80930
2008-12-09,2.96143,1.24127,2.44671,143.91256,5812.08717,69996.80111,0.85021,0.17546,285.15900,17739.66283,2401525.48107,3.58094,287.94178,4205.08794,4.30606,6.22998,273.63847,4710.00022,504840.81425,11.48372,247.49184,8.09463,790.40581,15.23207,89.09801,409.98560,31.35717,83.30490,1490.98414,33.77124,19.69734,42.94123,49.40361,62.47629,23.60126,13.07042,42.30624,145.94884,2432.10391,24.84000,503.20001,1809536170330.20654,77.30846
2008-12-10,3.03233,1.28585,2.53453,142.18200,5672.48362,67474.51900,0.84451,0.17369,286.09669,17856.83763,2425391.39685,3.76746,280.42288,3985.61825,4.50894,6.67009,267.16802,4487.26226,469051.55554,13.00691,231.05802,8.40384,760.11528,16.03466,86.74362,388.32702,35.09450,78.33252,1313.04915,33.70683,19.64120,42.97931,49.49301,62.64155,23.48737,12.97559,42.40587,146.64218,2449.34943,27.00000,457.20001,1650566737423.66772,77.12273
2008-12-11,2.86080,1.17674,2.31943,146.19585,5992.92345,73191.61916,0.79816,0.15939,293.92818,18834.93730,2624737.05912,3.41399,293.55844,4359.13612,4.05170,5.65533,280.69106,4941.52061,540296.81483,9.25379,264.37524,8.23972,774.86732,15.89120,87.12494,391.74907,33.30005,80.32779,1379.98791,34.11339,19.99675,42.71731,48.89132,61.49487,23.57900,13.05130,42.32076,146.05938,2434.66022,27.78000,446.00000,1641431198063.89673,77.27404
2008-12-12,2.90088,1.20148,2.36813,145.16405,5908.50597,71644.71068,0.83049,0.16908,287.95488,18069.90759,2464897.85614,3.61402,284.93897,4103.28987,4.33038,6.23865,271.01352,4600.77728,484435.50617,11.00431,239.34860,8.30232,768.88790,16.20336,86.26248,384.00100,34.22550,79.20408,1341.42761,34.30318,20.16383,42.59572,48.61469,60.96864,23.57846,13.05062,42.31889,146.05218,2434.39256,27.61000,443.39999,1563926459469.49121,77.27404
2008-12-15,2.82739,1.15581,2.27809,146.99569,6057.77546,74359.24871,0.80135,0.16018,292.98874,18702.15002,2594333.58195,3.42513,292.36616,4317.32857,4.05127,5.63533,279.72447,4896.52891,531167.33127,10.37832,246.13783,8.06147,791.10246,16.28508,86.03846,382.01378,33.31125,80.25468,1377.06032,34.45095,20.29431,42.50131,48.40080,60.56197,24.11507,13.49590,41.83506,142.71808,2350.94482,28.95000,423.79999,1660345938017.12134,78.15428
2008-12-16,3.11766,1.33380,2.62886,139.44252,5435.40619,62899.40832,0.87825,0.18324,278.91060,16905.36021,2220536.30143,3.85677,273.92466,3772.81811,4.57780,6.73378,261.52314,4259.30254,427501.90998,12.90587,216.14625,8.60447,737.72217,18.15631,81.08884,338.06809,38.62718,73.84360,1157.09768,35.54403,21.26037,41.82437,46.86060,57.66693,25.30697,14.49623,40.79892,135.65408,2176.31518,30.46000,401.20001,1456296188335.04199,80.08662
2008-12-17,3.05802,1.29553,2.55338,140.76879,5538.96529,64696.68776,0.85694,0.17657,282.27538,17313.72974,2301061.99611,3.90805,272.08471,3722.25950,4.66094,6.91706,259.12501,4181.19300,415760.75343,13.55788,210.66873,8.15432,776.22669,17.97203,81.49397,341.45337,37.27795,75.12622,1197.33643,36.02647,21.69344,41.53776,46.22003,56.48048,26.67977,15.67553,39.68998,128.28527,1998.91019,31.00000,395.79999,1340745981811.64087,82.25967
2008-12-18,2.92866,1.21332,2.39131,143.73855,5772.84308,68794.00498,0.82681,0.16726,287.21848,17920.60796,2422115.62514,3.82050,275.11349,3805.25550,4.60148,6.78453,260.75476,4233.79419,423624.50572,11.41796,227.27711,8.19008,772.72691,16.87008,83.98588,362.34261,35.63645,76.77306,1249.87476,36.51201,22.13223,41.25507,45.59259,55.32648,27.79886,16.66153,38.85528,122.89465,1872.84693,29.92000,410.39999,1230642958876.32007,83.98575
2008-12-19,2.94579,1.22397,2.41226,143.31018,5738.61241,68181.78157,0.84033,0.17137,284.84926,17625.47230,2362353.19498,3.80786,275.54925,3817.43819,4.64685,6.88469,259.44610,4191.30398,417265.70689,12.54997,215.99198,8.20181,771.52519,16.37818,85.20365,372.85814,35.88757,76.49519,1240.87384,36.26953,21.91198,41.38930,45.89092,55.86569,27.85748,16.71395,38.81206,122.62627,1866.64627,28.85000,424.20001,1128201252172.08691,84.07518
2008-12-22,2.83836,1.15702,2.28026,145.91554,5947.44307,71903.19108,0.80371,0.16017,291.03740,18391.77743,2516486.48931,3.66953,280.53476,3955.70466,4.46726,6.48540,264.43652,4352.54888,441362.98342,12.02391,220.50122,8.05918,784.84697,16.15044,85.78925,377.99150,33.20536,79.34645,1333.42388,36.07890,21.73947,41.49530,46.12764,56.29407,27.42851,16.32761,39.10863,124.50532,1909.48560,29.35000,414.00000,1106503166019.11304,83.42875
2008-12-23,2.78413,1.12386,2.21486,147.30158,6060.61360,73955.14189,0.79541,0.15769,292.51917,18579.58004,2555106.47713,3.55506,284.89092,4078.68690,4.33718,6.20197,268.26284,4478.51596,460542.40153,11.84086,222.16165,7.91860,798.44079,15.90702,86.42894,383.63670,32.65361,79.99807,1355.37445,36.04142,21.70583,41.51408,46.17104,56.36963,27.35560,16.26224,39.15834,124.82690,1916.81651,28.74000,421.39999,1116024360674.29761,83.31875
2008-12-24,2.81882,1.14486,2.25622,146.37583,5984.62142,72563.82321,0.79975,0.15898,291.70101,18476.18009,2533853.30316,3.60378,282.91864,4022.35122,4.36856,6.26911,267.26859,4445.32573,455442.81807,12.02160,220.44791,7.98290,791.85873,16.32812,85.27809,373.42825,33.11541,79.42470,1335.99644,35.96770,21.63946,41.55376,46.26098,56.53043,27.23757,16.15672,39.24055,125.35607,1928.93779,29.51000,412.20001,1078226849003.71436,83.13989
2008-12-26,2.84880,1.16313,2.29217,145.58932,5920.49645,71397.21414,0.79916,0.15881,291.78785,18487.72420,2536304.96497,3.69190,279.43966,3923.56640,4.49323,6.53733,263.43063,4317.66689,435844.00759,12.33894,217.52005,8.10513,779.63522,16.47978,84.87518,369.90806,32.89399,79.68252,1344.72050,36.35124,21.98583,41.32938,45.76309,55.61391,27.41725,16.31633,39.10880,124.51950,1909.56156,30.99000,390.60001,1040445204500.85864,83.41496
2008-12-29,2.82846,1.15067,2.26759,146.10094,5962.29135,72152.90157,0.78595,0.15487,294.17877,18791.23895,2598839.57397,3.60953,282.53743,4010.69065,4.35507,6.23564,267.45711,4449.66423,455849.62319,10.94808,229.76170,8.07577,782.36338,16.48636,84.85145,369.70936,32.78277,79.80953,1349.05816,36.51054,22.13059,41.23603,45.55803,55.23627,27.35095,16.25688,39.15379,124.81112,1916.20302,31.41000,382.60001,1051995084838.41296,83.31498
2008-12-30,2.96748,1.23551,2.43473,142.50237,5668.76837,66824.45222,0.81856,0.16451,288.05569,18009.54304,2436754.92148,3.84151,273.43793,3752.48938,4.59672,6.75448,260.01273,4201.97137,417806.97188,11.93944,219.34000,8.37269,753.50088,17.47514,82.30010,347.48447,34.52946,77.67563,1276.96861,36.61221,22.22327,41.17581,45.42664,54.99352,27.87135,16.72059,38.77898,122.42675,1861.22623,31.29000,385.60001,963162298707.84729,84.10844
2008-12-31,3.05153,1.28800,2.53812,140.47670,5507.77277,63977.31326,0.83239,0.16868,285.60169,17703.18403,2374649.26260,3.98883,268.17628,3608.19645,4.81049,7.22549,253.94406,4005.82587,388570.42454,13.07446,208.89677,8.68723,725.10217,17.94774,81.18084,338.04022,35.45244,76.63016,1242.64032,35.80262,21.48637,41.62839,46.42682,56.80590,26.70464,15.67040,39.58845,127.54267,1977.82387,31.60000,382.00000,899967039639.28625,82.34898
2009-01-02,3.24538,1.41073,2.77993,136.00685,5157.44287,57872.97858,0.90456,0.19062,273.20020,16166.28418,2065489.44968,4.20460,260.90356,3412.61952,5.00175,7.65623,248.87260,3845.83765,365308.95024,12.35757,214.60630,9.03765,695.76251,18.41064,80.12735,329.27439,38.82973,72.97268,1124.06797,34.77675,20.56313,42.22193,47.75246,59.23501,25.36161,14.48800,40.58158,133.94716,2126.72872,31.40000,385.39999,866439303765.16870,80.27905
2009-01-05,3.24189,1.39097,2.74094,136.24008,5152.79443,58676.73190,0.90456,0.19042,273.00565,16120.08496,2067365.78632,4.23897,259.81894,3384.36099,5.03739,7.73785,247.96393,3778.29028,361324.31172,11.87248,218.80091,9.18250,678.65784,17.81787,81.41093,339.83090,39.83698,71.94585,1094.73580,34.65396,20.45444,42.29365,47.91640,59.53594,24.05319,13.36660,41.62603,140.84745,2290.99184,30.15000,401.00000,856830419821.54187,78.20908
2009-01-06,3.29426,1.42346,2.80492,135.30696,5090.03955,57298.73082,0.92311,0.19612,270.28134,15815.17871,2005255.44704,4.35217,256.33132,3293.61908,5.20708,8.12865,243.76502,3678.22021,342985.89319,13.04926,207.93916,9.01696,694.75635,18.19927,80.53304,332.50946,41.63882,70.52785,1045.04943,34.60999,20.41574,42.31760,47.97244,59.63628,23.56889,12.96268,42.04264,143.67257,2359.84134,30.57000,392.00000,833834268548.24365,77.42252
2009-01-07,3.10575,1.29758,2.55681,139.33116,5388.31543,62358.92435,0.87149,0.17939,277.87030,16662.14648,2176026.06687,4.08538,264.16998,3495.16920,4.90001,7.40940,250.93095,3892.12012,373249.73103,12.16620,214.95790,8.71949,719.40741,17.56979,81.91940,343.96479,36.84274,74.45911,1165.25945,34.62327,20.42770,42.30665,47.94935,59.58910,23.75320,13.11452,41.87580,142.53818,2331.80951,28.80000,417.00000,984765752599.61487,77.72607
2009-01-08,3.12669,1.31086,2.58294,138.84514,5351.12744,61712.92921,0.89034,0.18504,274.87363,16332.59863,2107269.41190,4.12588,262.84201,3460.14818,4.94707,7.51597,249.70324,3846.46338,367788.64038,12.05760,215.89959,8.80227,714.20886,18.09084,80.69814,333.71672,36.52343,74.90897,1175.17743,34.80803,20.59144,42.19092,47.68876,59.09920,23.71477,13.08248,41.90722,142.75793,2337.12058,29.99000,400.20001,949734750733.74683,77.66401
2009-01-09,2.98706,1.22701,2.41766,141.83900,5574.25293,65652.97985,0.85077,0.17258,281.17819,17028.65234,2248945.45687,3.90298,269.92324,3646.70746,4.58062,6.68067,258.92907,4120.40625,408572.29664,10.94694,225.82526,8.63155,726.61829,16.83729,83.48750,356.79430,34.94165,76.36607,1225.88915,35.12931,20.87676,41.99333,47.24384,58.26808,23.78592,13.14114,41.84188,142.31869,2326.25297,29.63000,400.39999,951903872016.07971,77.78130
2009-01-12,2.85207,1.14386,2.25378,145.20226,5837.66504,70093.99070,0.81924,0.16309,286.35428,17693.90234,2372214.66952,3.69276,277.17346,3842.73489,4.30823,6.08459,266.60454,4378.71338,444925.43740,9.67221,238.95492,8.59533,727.62445,16.02352,85.49836,373.98945,31.99051,80.09196,1329.23598,35.56726,21.26739,41.72874,46.65022,57.16584,24.27918,13.54969,41.40558,139.35650,2253.54444,27.35000,432.79999,1046058543423.80542,78.58861
2009-01-13,2.85440,1.15003,2.26591,144.94954,5832.24121,69706.87009,0.81831,0.16325,286.12079,17684.66406,2369659.67137,3.77145,274.20059,3760.43424,4.42243,6.32637,263.04718,4259.25439,427135.97542,10.25458,231.74141,8.32633,751.43689,15.43374,87.06499,387.70330,32.17678,79.78880,1321.28978,35.61688,21.31213,41.69681,46.58054,57.03381,24.32981,13.59185,41.35998,139.05530,2246.15967,27.47000,432.60001,950891695924.43530,78.67136
2009-01-14,2.67637,1.03480,2.03883,149.84856,6184.74707,76683.02823,0.76916,0.14831,294.99402,18750.30469,2586196.44334,3.48203,284.70314,4048.62237,4.03344,5.49153,274.59282,4632.01758,483397.60300,9.19070,243.74429,8.07025,777.76495,14.16628,90.63328,419.49051,29.05155,83.23109,1449.42220,36.01423,21.66898,41.46154,46.05647,56.06731,25.13157,14.26347,40.67619,134.46287,2134.80665,26.80000,445.79999,1137845499516.43384,79.96852
2009-01-15,2.68218,1.03895,2.04696,148.81821,6177.00000,76367.16984,0.79173,0.15561,290.94656,18245.20703,2458704.81565,3.57826,280.75027,3936.32400,4.16341,5.75681,270.14546,4495.04590,459929.41486,9.72219,236.67761,8.14268,769.88330,14.42047,89.81334,411.90831,29.71424,82.07715,1416.14341,35.95473,21.61548,41.49319,46.12832,56.19455,25.21336,14.33284,40.60781,134.01588,2124.08369,27.22000,436.20001,1194618572967.16357,80.09961
2009-01-16,2.71709,1.06244,2.09320,148.17667,6100.30176,74631.63604,0.81151,0.16073,286.70459,17780.14062,2377479.75108,3.69907,275.99288,3803.04004,4.25559,5.94784,267.13205,4380.58984,444556.35113,10.43682,227.96078,8.52809,733.82910,14.59108,89.27533,406.98098,30.35852,81.34370,1385.22796,35.29100,21.01713,41.87360,46.97565,57.73892,24.43521,13.66905,41.23228,138.14273,2222.11846,28.83000,409.60001,1014583525120.76465,78.86454
2009-01-20,2.43200,0.89402,1.76136,156.08902,6730.93896,86453.20394,0.73423,0.13679,300.87045,19440.19727,2731327.90111,3.25509,292.53807,4259.12299,3.67857,4.73797,285.22000,4962.87549,534878.43264,8.17793,252.61267,8.10647,767.20032,12.45373,95.80741,466.54416,25.83892,87.40684,1591.24829,35.18151,20.91952,41.93598,47.11713,57.99567,24.42605,13.66112,41.23783,138.18506,2223.05780,30.07000,397.39999,1355477525924.80151,78.85075
2009-01-21,2.63913,1.01123,1.99223,149.09039,6153.75879,75109.96358,0.79049,0.15424,288.49472,17878.69727,2382475.32313,3.55601,278.99739,3864.96296,4.04514,5.44605,270.98552,4487.54004,454815.24281,9.80661,227.43933,8.38582,741.54303,13.67170,91.11551,420.85663,28.64704,82.61501,1418.08387,34.55381,20.35983,42.30758,47.95363,59.53596,22.88223,12.36571,42.53893,146.90978,2433.51334,29.77000,398.79999,978985243334.98926,76.35994
2009-01-22,2.56233,0.96520,1.90153,151.20941,6322.65137,78519.76861,0.77380,0.14804,291.76376,18340.67969,2477997.76410,3.37862,285.93849,4057.38849,3.81018,4.97140,278.83300,4736.46631,494345.51654,8.81062,238.97177,8.28753,746.74158,13.03290,93.23747,440.46647,26.75158,85.33363,1511.70444,34.09590,19.95529,42.58534,48.58481,60.70717,22.00087,11.65104,43.35595,152.55845,2573.77556,30.07000,394.20001,999770118350.83887,74.89031
2009-01-23,2.58444,0.98072,1.93205,150.82057,6283.91406,77248.56255,0.77689,0.15019,290.47952,18155.88477,2441690.01676,3.45430,282.71742,3966.10199,3.84796,5.04521,277.42705,4685.80518,486887.53101,9.36887,231.38250,8.35737,743.21997,12.84928,93.88726,446.61417,27.43287,84.50240,1472.98031,34.10892,19.96691,42.57453,48.56178,60.65970,21.65577,11.37669,43.69366,154.94083,2633.97035,32.71000,358.79999,992256111139.46143,74.30385
